text,label
Đạt giải Nhất cuộc thi ý tưởng sáng tạo sinh viên.,Positive
Yêu thích tinh thần hợp tác và chia sẻ kiến thức.,Positive
Cảm thấy mình đã có một nền tảng vững chắc cho sự nghiệp.,Positive
Hoàn thành tất cả các yêu cầu tốt nghiệp.,Positive
Tuyệt vọng cùng cực vì điểm số quá thấp.,Negative
Cảm giác như rơi xuống vực thẳm khi biết tin trượt tốt nghiệp.,Negative
"Đầu óc trống rỗng, không tiếp thu được bất cứ thứ gì.",Negative
Nhóm học tập tan rã vì mâu thuẫn không thể hòa giải.,Negative
"Hoảng loạn tột độ, không biết bắt đầu ôn thi từ đâu.",Negative
Muốn gục ngã vì quá mệt mỏi và áp lực.,Negative
Buổi thuyết trình là một thảm họa thực sự.,Negative
Bị giáo viên mắng xối xả vì không làm bài tập.,Negative
Cảm thấy cay đắng khi bị từ chối cấp học bổng.,Negative
Nỗi ám ảnh về điểm số đè nặng lên tâm trí.,Negative
"Giáo viên giảng bài như ru ngủ, không thể tập trung.",Negative
Học nhóm chỉ tốn thời gian cãi vã vô ích.,Negative
Phương pháp học này khiến mình càng học càng dốt.,Negative
Chán ghét bầu không khí im lặng đáng sợ trong lớp.,Negative
"Làm hỏng hết dụng cụ thí nghiệm, thật hậu đậu.",Negative
Cảm thấy bản thân thật vô dụng và kém cỏi.,Negative
"Kiến thức như nước đổ lá khoai, học đâu quên đó.",Negative
Luôn cảm thấy kiệt sức và thiếu ngủ trầm trọng.,Negative
Bị đình chỉ học vì vi phạm quy chế nghiêm trọng.,Negative
"Cảm thấy bị cô lập, không ai muốn chơi cùng.",Negative
"Bài luận bị đánh giá là sao chép ý tưởng, nhục nhã ê chề.",Negative
"Giờ học như tra tấn, chỉ mong chuông reo thật nhanh.",Negative
Không thể tìm được tài liệu tham khảo dù đã lục tung thư viện.,Negative
Nhận được nhận xét tệ hại về ý thức học tập.,Negative
Cảm thấy việc học đang hủy hoại tuổi trẻ của mình.,Negative
"Bế tắc hoàn toàn, không thể giải nổi bài tập cơ bản.",Negative
Luôn mặc cảm về thành tích học tập thua kém bạn bè.,Negative
Bị cảnh cáo vì thường xuyên đi học muộn.,Negative
Cảm thấy ghê tởm việc phải ngồi vào bàn học.,Negative
"Hoàn toàn lạc lối, không biết mình nên làm gì tiếp theo.",Negative
Không thể hoàn thành nổi một nửa mục tiêu đã đề ra.,Negative
Chán ghét môn học này đến mức không muốn nhìn thấy sách vở.,Negative
Điểm kiểm tra 15 phút thấp kỷ lục.,Negative
Nhóm học tập lúc nào cũng trong tình trạng sắp tan rã.,Negative
"Cảm thấy mình đang dậm chân tại chỗ, không tiến bộ.",Negative
Bị loại ngay từ vòng gửi xe của đội tuyển.,Negative
"Giáo viên giảng bài như đọc rap, không nghe rõ gì cả.",Negative
Cảm thấy bất lực vì không tìm ra lối thoát cho việc học.,Negative
Những thất bại trong quá khứ luôn ám ảnh tâm trí.,Negative
Cảm thấy bị bỏ rơi trong một tập thể xa lạ.,Negative
Điểm trung bình ngày càng tụt dốc không phanh.,Negative
Kiến thức học được hoàn toàn vô dụng trong thực tế.,Negative
Buổi seminar chẳng khác gì buổi đọc báo cáo buồn ngủ.,Negative
Cảm thấy ngột ngạt vì sự kỳ vọng quá lớn của gia đình.,Negative
Kết quả thi thử là một cú sốc nặng nề.,Negative
Luôn sống trong sợ hãi và lo âu về điểm số.,Negative
"Bài báo cáo thực tập bị chê là sơ sài, thiếu đầu tư.",Negative
Cảm thấy hối hận vì đã chọn sai con đường này.,Negative
Sợ chết khiếp mỗi khi bị gọi lên bảng.,Negative
Ghét việc phải nhồi nhét những kiến thức vô bổ.,Negative
Điểm thi lại còn thảm hại hơn lần thi chính thức.,Negative
Không thể nào tập trung quá 5 phút trong giờ học.,Negative
Học nhóm chỉ tổ rước thêm bực bội vào người.,Negative
Cảm thấy tuyệt vọng vì mọi nỗ lực đều vô ích.,Negative
"Hoàn thành bài tập lớn cho có, không quan tâm chất lượng.",Negative
Nhận được phản hồi gay gắt về thái độ làm việc nhóm.,Negative
Cảm thấy việc học là một gánh nặng không thể chịu đựng nổi.,Negative
Bị bạn bè cười nhạo vì học quá dốt.,Negative
"Luôn cảm thấy tự ti, mặc cảm về bản thân.",Negative
Cảm thấy mình đang phí phạm tiền bạc và thời gian vô ích.,Negative
Không thể vượt qua kỳ thi dù đã ôn ngày ôn đêm.,Negative
"Giờ học thực hành thiếu thốn đủ thứ, không làm được gì.",Negative
Cảm thấy nhục nhã vì kết quả học tập quá tệ.,Negative
Kết quả nhận được hoàn toàn trái ngược với mong đợi.,Negative
Luôn tìm cách trốn tránh việc học.,Negative
Không thể hòa nhập được với các thành viên trong nhóm.,Negative
Cảm thấy thất vọng vì sự trì trệ của bản thân.,Negative
Bị buộc thôi học vì kết quả học tập yếu kém.,Negative
Ghét môn học này vì giáo viên quá thành kiến.,Negative
Cảm thấy stress đến mức muốn phát điên.,Negative
"Hoàn thành bài kiểm tra trong tâm trạng chán nản, buông xuôi.",Negative
Luôn bị giáo viên để ý và khiển trách.,Negative
Cảm thấy kiến thức như một mớ hỗn độn trong đầu.,Negative
Bị đình chỉ thi vì mang tài liệu vào phòng thi.,Negative
Không thể áp dụng lý thuyết vào giải bài tập tình huống.,Negative
Cảm thấy cô độc vì không có bạn bè để chia sẻ.,Negative
Điểm thi thực hành gần như bằng không.,Negative
"Ghét không gian học tập thiếu sáng, ẩm thấp.",Negative
Cảm thấy việc học đang bào mòn sức khỏe thể chất.,Negative
"Luôn làm bài tập một cách qua loa, đại khái.",Negative
Bị hạ hạnh kiểm vì thái độ học tập kém.,Negative
Cảm thấy mình sinh ra không phải để học môn này.,Negative
Thất vọng vì cách làm việc thiếu chuyên nghiệp của bạn.,Negative
Không thể hoàn thành khóa học online vì nội dung quá khó.,Negative
Cảm thấy mình ngày càng trở nên ngu ngốc hơn.,Negative
Bị đuổi khỏi dự án học tập vì không có năng lực.,Negative
Luôn giữ thái độ bất cần và chống đối việc học.,Negative
"Cảm thấy đau đớn, tủi nhục khi nhìn bảng điểm.",Negative
Bị từ chối cấp visa du học vì hồ sơ yếu.,Negative
Ghét phương pháp học tập cổ hủ và lạc hậu.,Negative
Cảm thấy việc học là một địa ngục trần gian.,Negative
Hoàn thành bài tập về nhà với vô số lỗi ngớ ngẩn.,Negative
"Luôn bị bạn bè chỉ trích vì sự ích kỷ, không hợp tác.",Negative
Cảm thấy mình đã cố gắng đến kiệt sức nhưng vẫn thất bại.,Negative
Bị trừ hết điểm chuyên cần vì nghỉ học quá nhiều.,Negative
Hoàn toàn mất phương hướng và niềm tin vào bản thân.,Negative
Cảm thấy hối hận vì đã không cố gắng sớm hơn.,Negative
Kết quả học tập bết bát ảnh hưởng đến tương lai.,Negative
"Ghét việc phải đọc những tài liệu khô khan, khó hiểu.",Negative
Cảm thấy mình không bao giờ có thể giỏi môn này.,Negative
Hoàn thành bài kiểm tra cuối kỳ với tờ giấy trắng.,Negative
Luôn tìm thấy sự buồn chán trong mọi tiết học.,Negative
Cảm thấy mình đang đi vào ngõ cụt trong học tập.,Negative
Bị từ chối thực tập vì không đáp ứng yêu cầu.,Negative
Xấu hổ vì không dám nhìn vào bảng thành tích của lớp.,Negative
Cảm thấy việc học thật nặng nề và áp lực.,Negative
Không đạt được bất kỳ danh hiệu thi đua nào.,Negative
Ghét môi trường học tập thiếu sự công bằng và minh bạch.,Negative
Cảm thấy mình là gánh nặng của cả nhóm.,Negative
Khóa luận tốt nghiệp bị hội đồng đánh giá không đạt.,Negative
Luôn mất tập trung vì những suy nghĩ tiêu cực.,Negative
Cảm thấy mình đã học sai cách ngay từ đầu.,Negative
Bị thầy cô coi thường vì học lực yếu kém.,Negative
Mất hết tự tin vào khả năng tiếp thu kiến thức.,Negative
Cảm thấy ám ảnh kinh hoàng bởi môn học đó.,Negative
Nguy cơ bị đuổi học vì nợ môn quá nhiều.,Negative
Ghét việc phải tranh cãi những vấn đề vô bổ.,Negative
Cảm thấy mình hoàn toàn không có tương lai.,Negative
Buổi bảo vệ đồ án tốt nghiệp là một ký ức kinh hoàng.,Negative
Luôn tìm mọi lý do để trốn học.,Negative
Cảm thấy mình hoàn toàn lạc lõng trong tập thể.,Negative
Bị kỷ luật cảnh cáo toàn trường vì thành tích yếu kém.,Negative
Mất tự tin khi phải nói chuyện với người giỏi hơn.,Negative
Cảm thấy căm thù sách vở và việc học hành.,Negative
Kết quả thi lại còn thấp hơn cả điểm liệt.,Negative
"Ghét tinh thần bè phái, chia rẽ trong lớp.",Negative
Cảm thấy mình đã hoàn toàn thất bại trong học tập.,Negative
Không hoàn thành nổi chương trình học đúng hạn.,Negative
Áp lực từ bạn bè giỏi giang khiến tôi ngạt thở.,Negative
Cảm giác bất lực khi nhìn đống bài tập chưa làm.,Negative
Lo sợ bị gọi tên trả bài mà chưa thuộc gì.,Negative
Buồn bã vì không được ai công nhận sự cố gắng.,Negative
Cảm thấy khó chịu vì bị so sánh với người khác.,Negative
Hoang mang không biết nên chọn hướng đi nào cho đúng.,Negative
Thất vọng vì giáo viên không giải đáp thắc mắc thỏa đáng.,Negative
Stress vì deadline dồn dập không kịp thở.,Negative
Cảm thấy tội lỗi vì đã lãng phí quá nhiều thời gian.,Negative
Sợ hãi khi nghĩ đến việc phải thi lại môn này.,Negative
Chán nản vì không khí học tập quá thụ động.,Negative
Cảm thấy bị mắc kẹt trong vòng luẩn quẩn của việc học.,Negative
Lo lắng về tương lai mờ mịt sau khi ra trường.,Negative
"Bực bội vì những quy định cứng nhắc, vô lý của trường.",Negative
Cảm thấy cô đơn ngay cả khi ở giữa đám đông bạn bè.,Negative
Mất ngủ triền miên vì lo nghĩ chuyện học hành.,Negative
Thất vọng vì bài làm bị điểm thấp do lỗi không đáng có.,Negative
Cảm thấy bất công khi bị đối xử thiên vị.,Negative
Sợ hãi viễn cảnh phải đối mặt với gia đình khi có kết quả kém.,Negative
Chán nản vì phải học những thứ mình không hề hứng thú.,Negative
Cảm thấy bị bỏ lại phía sau trong cuộc đua học tập.,Negative
Lo lắng về khả năng tài chính để tiếp tục theo học.,Negative
Bực tức vì sự thiếu trách nhiệm của một số thành viên nhóm.,Negative
Cảm thấy mất niềm tin vào hệ thống giáo dục.,Negative
Hoang mang vì không biết mình thực sự muốn gì.,Negative
Thất vọng vì môi trường học tập thiếu sự hỗ trợ.,Negative
Stress vì phải học thuộc lòng quá nhiều thông tin vô nghĩa.,Negative
Cảm thấy tội lỗi khi không thể giúp đỡ bạn bè.,Negative
Sợ hãi việc phải đối mặt với những lời chỉ trích.,Negative
Chán nản vì không tìm được động lực để tiếp tục.,Negative
Cảm thấy bị cô lập vì không theo kịp xu hướng của các bạn.,Negative
Lo lắng về những lỗ hổng kiến thức ngày càng lớn.,Negative
Bực bội vì sự chậm trễ trong việc công bố điểm thi.,Negative
Cảm thấy mất phương hướng khi không có ai dẫn dắt.,Negative
Hoang mang trước những thay đổi đột ngột trong chương trình học.,Negative
Thất vọng vì không thể phát huy hết khả năng của mình.,Negative
